text,label,is_synthetic,source_label,pipeline_id,sampler_id,source_index
این دوربین کیفیت عکس 16 مگاپیکسل، پردازشگر سری 4 و فیلم‌های HD با رنگ‌بندی خوب و قیمت مناسبی دارد، که نشان‌دهنده نقاط قوت و برتری‌های آن است.,0,True,3,Pipeline,ExclusiveSampler[3],1238
این مشکل فقط در نمونه‌های بدون گارانتی مشاهده می‌شود و من با گارانتی مایکتول هر نوع سیم‌کارت را در هر اسلاتی که می‌خواهم استفاده می‌کنم، که نشان از کیفیت و اعتماد بالای محصول دارد.,4,True,2,Pipeline,ExclusiveSampler[2],353
فقط اچ پي ,2,False,,,,
اما ایسوس کاملا فراتر از انتظار ما عمل کرد و قاب پشتی این تبلت را فلزی در نظر گرفته است.,4,False,,,,
خيلي هم ازش راضي هستم.,4,False,,,,
سخت افزار قدرتمند صفحه نمايش full hd با تراکم پيکسلي بالا دوربين بسيار با کيفيت بدنه مستحکم زيبا و خوش ساخت پشتيباني 4g  nfc و تنها ايراد کوچک ان باتري ميباشد که با مقدار صرفه جويي مي توان ان را کنترل نمود.,4,False,,,,
من اين تبلت رو براي قلمش و نرم افزار قلمش که سامسونگ در اون تعبيه کرده دوست دارم.,3,False,,,,
احتمالا این مود عکاسی است که بیشتر علاقه دارید دوربین را بر روی آن بگذارید و عکاسی کنید.,3,False,,,,
در ضمن با ورود تکنولوژي هاي جديد عمر اين کنسول ها خيلي زودتر به پايان مي رسد منظور من اين است که بلوراي پر هزينه و بي مصرف براي نسل هاي کنسول هاي جديد بکار ميرود چون گيم هاي جديد در سال هاي اتي به حجم بيشتري و  سخت افزار هاي گرافيکي و پردازشي جديدتري احتياج دارد يعني عملاً کل سيستم اين کنسول ها بايد تعويض گردد !,1,False,,,,
این لنز در حالت واید میدان دید خیلی گسترده و خوبی را پوشش می‌دهد و عملکرد آن بهتر از لنزهای با کمینه‌ی فاصله‌ی کانونی 28 میلی متر است.,3,False,,,,
جمع بندی به هر حال، تبلتی که در هفته اول فروش بیش از 3 میلیون دستگاه فروش رفته است، نمی‌تواند تبلت بدی باشد.,3,False,,,,
طراحی و ساخت Sleekbook در نگاه اول بسیار باریک و ظریف است، اما در واقع کیفیت ساخت پایین و مشکلات زیادی دارد.,1,True,3,Pipeline,ExclusiveSampler[3],606
در تست کلی Egypt HD، آیفون 5 با عملکرد بی‌نظیر در صدر قرار گرفت و عملکرد ال‌جی را تحت‌الشعاع قرار داد، نشان‌دهنده برتری فوق‌العاده آن است.,3,True,2,Pipeline,ExclusiveSampler[2],1224
من هنگام خريدن با اکسپريا ارک مقايسش کردم تقريبا تمامي سيستمش با ارک يکيه.,2,False,,,,
اپل هم کم کم داره به سرنوشت نوکيا دچار ميشه!,2,False,,,,
این دوربین امکانات معمولی دارد و ضبط بر روی هارد 30 گیگابایتی یا کارت‌های SD در حد انتظار است.,1,True,4,Pipeline,ExclusiveSampler[4],529
در تست‌هایی که انجام دادیم، کیفیت عکس‌های گرفته شده توسط TZ-18 چندان رضایت‌بخش نبود و جای کار زیادی داشت.,1,True,4,Pipeline,ExclusiveSampler[4],393
بلندگوها اپل بلندگوهای MacBook Pro 2012 را به طور کامل از نو طراحی کرده است و می‌توانیم بدون اغراق بگوییم که این بلندگوها یکی از بهترین بلندگوهاییست که تا به امروز بر روی لپ‌تاپ‌ها دیده بودیم.,3,False,,,,
ایسوس برای کاهش وزن کلی Infinity،  از تکنولوژی قالب ریزی نانو (Nano Molding) در ساخت این تبلت استفاده کرده است.,2,False,,,,
فقط یک بار صفحه را لمس کنید، متوجه می‌شوید که چه می‌گویم!,4,True,2,Pipeline,ExclusiveSampler[2],1337
یه کم پیامک زدن باهاش سخته، اما با صبر و حوصله کار می‌کنه و در نهایت جوابگو است.,3,True,1,Pipeline,ExclusiveSampler[1],364
با این ویژگی، مکان دقیق عکس‌هایی که می‌گیرید به صورت کامل ثبت می‌شود، و تجربه عکاسی شما را به سطحی بی‌نظیر ارتقاء می‌دهد!,4,True,2,Pipeline,ExclusiveSampler[2],697
این نسخه رنگ نسبت به مدل قبلی بسیار پیشرفت قابل ملاحظه‌ای داشته است؛ واقعاً عالی است!,4,True,3,Pipeline,ExclusiveSampler[3],761
زوم ۵۰ برابری اپتیکال این دوربین تنها برای کسانی که واقعاً نیاز دارند خوب است، ولی در کل کیفیت تصویر آن خیلی پایین است.,0,True,4,Pipeline,ExclusiveSampler[4],422
من 4 ماه است که از ایکس پریا پرو استفاده می‌کنم و خیلی راضی نیستم.,1,True,4,Pipeline,ExclusiveSampler[4],94
در نوع خودش، این دستگاه خیلی خلاقانه است و برای آن‌هایی که پانوراما عکاسی می‌کنند، کار را بسیار آسان کرده است، اما در مقایسه با دیگر محصولات، چندان خاص دیده نمی‌شود.,1,True,4,Pipeline,ExclusiveSampler[4],698
قطر کم آن که در بیشترین حد تنها به 9.1 میلی متر می‌رسد باعث می‌گردد که نگهداری آن در دست و کار با گوشی راحت‌تر گردد.,3,False,,,,
يکي از بهترين تغييري که کرد اين بود که شارژ بيشتر نگه ميداره.,3,False,,,,
در کل این گوشی از نظر طراحی بسیار ضعیف است و هیچ برتری خاصی نسبت به سایر گوشی‌های بازار ندارد، بلکه کلیت آن بسیار بی‌کیفیت و ناامیدکننده است.,0,True,3,Pipeline,ExclusiveSampler[3],914
واقعا محشره,4,False,,,,
رم اين گوشي 512 و سي پي يو هم 1 گيگ هست که نسبت به قيمت گوشي خيلي قوي هستن.,4,False,,,,
البته در همین سمت،  کانکتور مخصوص اتصال گوشی به داک نیز به چشم می‌خورد.,2,False,,,,
واقعا ميشه گفت عاليه از نظر قيمت از buterfly خيلي بهتره,4,False,,,,
دوستان عزیز، توجه کنید که باتری‌های گوشی‌های HTC کاملاً غيرقابل تعویض هستند؛ اگر گوشی شما هنگ کند، نمی‌توانید باتری را خارج کنید و هرگونه مشکل سبب از دست رفتن اطلاعات و هزینه‌های هنگفت می‌شود. این یک وضعیت بسیار آزاردهنده است و باید در خریدهایتان بسیار محتاط باشید. تجربه 11 ساله من در تعمیرات موبایل این توصیه را می‌طلبد.,0,True,1,Pipeline,ExclusiveSampler[1],346
عکس ها نیز بر روی همان کارت های حافظه ی SD/SDHC/SDXC ذخیره می شوند.,2,False,,,,
این دوربین با سرعت شاتر کم‌ترین حد 8 ثانیه را دارد، که واقعاً برای عکاسی در شب بی‌نظیر است و به عکاسان امکاناتی بی‌نظیر می‌دهد!,4,True,3,Pipeline,ExclusiveSampler[3],660
من نمی‌خواهم بخواهم از برند خاصی دفاع کنم یا آن را بکوبم، ولی باید بگویم که این گوش‌ها و محصولات اپل در طی یکی دو سال اخیر دیگر بهترین نیستند، که واقعاً ناامیدکننده است.,0,True,1,Pipeline,ExclusiveSampler[1],48
از لحاظ کيفي گوشي بدي نيست امکاناتش معقول و در حد يک تلفن است و نه اسمارت فون.,3,False,,,,
مشکلش اينه که زود شارژش تموم ميشه ولي بقيه امکاناتش خيلي عالي هست و  قيمتشم مناسبه.,3,False,,,,
همچنین در مناطق پر کنتراست مقداری Pixel Fringing مشاهده می‌شود.,2,False,,,,
البته که هست .,2,False,,,,
قسمت پشتی دوربین با دکمه‌ی Rec، طراحی شده است که حس نوآوری و کارایی آن را به همراه دارد، و نشانگر کیفیت بالای ساخت است.,4,True,2,Pipeline,ExclusiveSampler[2],1251
تاچ پد پایین گوشی فقط دو کلید کوچک و بی‌استفاده دارد و طراحی آن کاملاً بی‌فایده است.,0,True,4,Pipeline,ExclusiveSampler[4],178
از وقتی این دستگاه را خریدم، واقعاً پشیمانم و هیچ رضایتی ندارم.,0,True,3,Pipeline,ExclusiveSampler[3],853
قدرت بلندگوی این گوشی بسیار کم است و در فضاهای شلوغ حتی صدای زنگ گوشی خود را به سختی می‌شنوید، که به طور کلی نشان دهنده بی‌مصرف بودن آن است.,0,True,3,Pipeline,ExclusiveSampler[3],1184
من حدود يکساله اين دوربين رو خريدم همه چيزش عاليه  فقط بالا اومدن خودکار فلاشش يه کم نامناسبه,2,False,,,,
باتری این تبلت 7000 میلی آمپری به اندازه کافی شارژ نگه نمی‌دارد و برای استفاده روزمره مناسب نیست، واقعاً ناامیدکننده است.,0,True,4,Pipeline,ExclusiveSampler[4],339
واقعا از این دوربین متنفرم، اصلا انتظار نداشتم که اینقدر بی‌کیفیت باشد.,0,True,3,Pipeline,ExclusiveSampler[3],1158
